domain,page,page_title,pageviews
www.muni.org,www.muni.org/departments/police/howdoi/pages/generalquestionsforapd.aspx,General APD & Law Enforcement - FAQ,221
www.muni.org,www.muni.org/departments/ocpd/planning/amats/pages/visionzero.aspx,Vision Zero,219
www.muni.org,www.muni.org/departments/assembly/clerk/elections/pages/ballotpropositions.aspx,Ballot Propositions,216
www.muni.org,www.muni.org/departments/police/joinapd/pages/policeacademy.aspx,Police Academy,216
www.muni.org,www.muni.org/departments/police/traffic/pages/whatifyouinvolvedcollision.aspx,"What To Do If You're Involved In A Collision",214
www.muni.org,www.muni.org/departments/ocpd/planning/pages/contactinfo.aspx,Contact Information,213
www.muni.org,www.muni.org/pages/register.aspx,Register,213
www.muni.org,www.muni.org/departments/finance/property_appraisal/business/pages/default.aspx/departments/finance/property_appraisal/mobhome/pages/default.aspx,Business Personal Property Appraisal,211
www.muni.org,www.muni.org/departments/health/directservices/pages/default.aspx,Direct Services,211
www.muni.org,www.muni.org/departments/sws/pages/commercialcollection.aspx,Commercial Collection,211
www.muni.org,www.muni.org/departments/ocpd/planning/publications/pages/default.aspx,"Publications, Studies, Adopted Plans",210
www.muni.org,www.muni.org/departments/ocpd/planning/zoning/pages/r-2m.aspx,R-2M,209
www.muni.org,www.muni.org/your_government/pages/muniholidays.aspx,Municipal Observed Holidays,208
www.muni.org,www.muni.org/departments/fire/training/pages/default.aspx,Training,207
www.muni.org,www.muni.org/departments/legal/civil/pages/impoundedvehicles.aspx,Impounded Vehicles,207
www.muni.org,www.muni.org/departments/ocpd/development/row/pages/permitsapplications.aspx,Permits and Applications,207
www.muni.org,www.muni.org/departments/ocpd/planning/zoning/pages/r-1.aspx,R-1,204
www.muni.org,www.muni.org/departments/sws/curbside/pages/serviceinfo.aspx,Automated Curbside Service Information,204
www.muni.org,www.muni.org/departments/ocpd/planning/zoning/selfhelp/pages/parking.aspx,Parking,203
www.muni.org,www.muni.org/departments/library/pages/anchhsyearbookindex.aspx,Anchorage High School Yearbook Index,202
www.muni.org,www.muni.org/residents/pages/muniinfo.aspx,Municipal Information,200
www.muni.org,www.muni.org/departments/police/comaffairs/pages/securitysystems.aspx,Security Systems,198
www.muni.org,www.muni.org/departments/ocpd/planning/projects/pages/default.aspx,Projects,196
www.muni.org,www.muni.org/fastfacts/pages/history.aspx,History,196
www.muni.org,www.muni.org/departments/mayor/pressreleases/pages/default.aspx,Press Releases,194
www.muni.org,www.muni.org/departments/parks/pages/contactinfo.aspx,Contact Information,193
www.muni.org,www.muni.org/departments/legal/pages/contactinfo.aspx,Contact Information,192
www.muni.org,www.muni.org/departments/fire/supportservices/pages/default.aspx,Support Services,191
www.muni.org,www.muni.org/departments/police/pages/apdk-9unit.aspx,APD K-9 Unit,191
www.muni.org,www.muni.org/departments/transit/peoplemover/pages/busadvertisingspecs.aspx,Bus Advertising Specs,191
www.muni.org,www.muni.org/departments/police/pages/askapdanswers.aspx,Ask APD Answers,188
www.muni.org,www.muni.org/departments/finance/property_appraisal/pages/contactinfo.aspx,Contact Information,187
www.muni.org,www.muni.org/departments/health/phip/pages/default.aspx,Human Services,187
www.muni.org,www.muni.org/departments/health/admin/pages/default.aspx,Administrative,186
www.muni.org,www.muni.org/departments/health/admin/animal_control/pages/employment.aspx,Employment,185
www.muni.org,www.muni.org/departments/health/admin/environment/pages/default.aspx,Environmental Health Services,185
www.muni.org,www.muni.org/departments/ocpd/development/bsd/pages/contactinfo.aspx,Contact Information,184
www.muni.org,www.muni.org/departments/ocpd/planning/zoning/selfhelp/pages/default.aspx,Self Help Information Center,184
www.muni.org,www.muni.org/departments/assembly/clerk/pages/boards.aspx,Boards and Commissions,183
www.muni.org,www.muni.org/departments/hlb/pages/realestateservices.aspx,Real Estate Services,183
www.muni.org,www.muni.org/departments/assembly/ombudsman/pages/default.aspx,Ombudsman,181
www.muni.org,www.muni.org/departments/ocpd/planning/zoning/selfhelp/pages/animals.aspx,Animals,181
www.muni.org,www.muni.org/departments/parks/pages/toddletime.aspx,Toddle Time,181
www.muni.org,www.muni.org/departments/assembly/clerk/elections/pages/reference.aspx,Reference,180
www.muni.org,www.muni.org/departments/parks/pages/srccamp.aspx,SRC-Camp,180
www.muni.org,www.muni.org/departments/finance/treasury/programtaxes/tobaccotax/pages/default.aspx,Tobacco Tax home page,179
www.muni.org,www.muni.org/departments/health/admin/animal_control/pages/animalbites.aspx,Animal Bites,179
www.muni.org,www.muni.org/departments/mayor/firstlady/pages/default.aspx,FirstLady,179
www.muni.org,www.muni.org/departments/police/comaffairs/pages/bicyclesafety.aspx,Bicycle Safety,176
www.muni.org,www.muni.org/departments/transit/anchorrides/pages/anchorridesoverview.aspx,AnchorRIDES Overview,176
www.muni.org,www.muni.org/departments/finance/property_appraisal/mobhome/pages/default.aspx,Mobile Homes,173
www.muni.org,www.muni.org/departments/parks/pages/bearactivitymaps.aspx,Bear Activity Maps,173
www.muni.org,www.muni.org/maps/pages/munitrailsmaps.aspx,Muni Trails Maps,173
www.muni.org,www.muni.org/departments/assembly/clerk/elections/pages/votebymail.aspx,VotebyMail,170
www.muni.org,www.muni.org/departments/transportation_inspection/pages/default.aspx,Transportation Inspection,168
www.muni.org,www.muni.org/departments/finance/treasury/proptax/pages/readyourtaxbill.aspx,Read Your Tax Bill,166
www.muni.org,www.muni.org/departments/fire/pages/stationinfo.aspx,Station Info,166
www.muni.org,www.muni.org/departments/parks/pages/girdwoodparksrecreation.aspx,Girdwood Parks & Recreation,165
www.muni.org,www.muni.org/departments/library/pages/grbranchlibrary.aspx,Gerrish (Girdwwod) Branch Library,164
www.muni.org,www.muni.org/departments/parks/pages/preschooltoddler.aspx,preschooltoddler,164
www.muni.org,www.muni.org/departments/police/pages/askapd.aspx,Ask APD,164
www.muni.org,www.muni.org/departments/ocpd/development/landuseplanreview/pages/default.aspx,Land Use Review,161
www.muni.org,www.muni.org/soundoff/pages/confirmation.aspx,Confirmation,160
www.muni.org,www.muni.org/departments/mayor/internships/pages/mayorsofficeinternships.aspx,"Mayor's Office Internships",159
www.muni.org,www.muni.org/departments/budget/operatingbudget/pages/2016apvggob.aspx,2016 Apv GGOB,157
www.muni.org,www.muni.org/departments/project_management/pages/designcriteriamanual.aspx,Design Criteria Manual,156
www.muni.org,www.muni.org/departments/police/stats/pages/crimestatistics.aspx,Crime Statistics,155
www.muni.org,www.muni.org/departments/transit/anchorrides/pages/connect.aspx,Connect,154
www.muni.org,www.muni.org/departments/fire/supportservices/pages/communicationscenter.aspx,Communications Center,153
www.muni.org,www.muni.org/departments/ocpd/planning/publicparticipation/pages/publicparticipation_title21.aspx,PublicParticipation_Title21,152
www.muni.org,www.muni.org/departments/operations/streets/pages/maps.aspx,Maps,152
www.muni.org,www.muni.org/departments/purchasing/pages/staff.aspx,Staff,152
www.muni.org,www.muni.org/departments/erparks/pages/feeschedule.aspx,Fee Schedule,151
www.muni.org,www.muni.org/departments/library/pages/databases.aspx,Databases,151
www.muni.org,www.muni.org/2016ancbondinfo/pages/publicsafetybonds.aspx,Public Safety Bonds,150
www.muni.org,www.muni.org/cityviewportal/account/logon,Log On - CityView Portal,150
www.muni.org,www.muni.org/departments/employee_relations/pages/amea.aspx,AMEA,149
www.muni.org,www.muni.org/departments/oem/prepared/pages/volcanicash.aspx,Volcanic Ash,149
www.muni.org,www.muni.org/departments/parks/pages/projects.aspx,Projects,149
www.muni.org,www.muni.org/departments/ocpd/development/privatedev/pages/default.aspx,Private Development Division,148
www.muni.org,www.muni.org/departments/ocpd/development/row/pages/municipalrow.aspx,Municipal Right-of-Way,148
www.muni.org,www.muni.org/departments/police/comaffairs/pages/curfew.aspx,Curfew Law,147
www.muni.org,www.muni.org/pages/login.aspx,Login,147
www.muni.org,www.muni.org/departments/legal/criminal/pages/pretrialdiversion.aspx,Pre-Trial Diversion,146
www.muni.org,www.muni.org/departments/assembly/clerk/elections/pages/electionworkers.aspx,Election Workers,144
www.muni.org,www.muni.org/departments/finance/property_appraisal/howdoi/pages/faqbusiness.aspx,FAQs about Business Personal Property,143
www.muni.org,www.muni.org/departments/project_management/pages/construction.aspx,Construction,142
www.muni.org,www.muni.org/departments/transit/peoplemover/pages/public transportation service change.aspx,Public Transportation Service Change,142
www.muni.org,www.muni.org/departments/operations/streets/summermaintenance/pages/default.aspx,Default,141
analytics.muni.org,analytics.muni.org/,analytics.muni.org | MOA Web Stats,140
www.muni.org,www.muni.org/departments/ocpd/planning/zoning/pages/accessorybldg.aspx,Accessory Building,140
www.muni.org,www.muni.org/departments/ocpd/planning/zoning/pages/b3.aspx,B3,140
www.muni.org,www.muni.org/departments/transit/anchorrides/pages/anchorridesfares.aspx,AnchorRIDES Fares,140
www.muni.org,www.muni.org/departments/fire/publicaffairs/pages/default.aspx,Public Affairs,137
www.muni.org,www.muni.org/departments/assembly/pages/meetingprocedures.aspx,Assembly Meeting Procedures,136
www.muni.org,www.muni.org/departments/ocpd/development/onsite/pages/certifiedon-siteprofessionallist.aspx,Certified On-Site Professional List,136
www.muni.org,www.muni.org/departments/assembly/pages/committeesliaisons.aspx,Committees and Liaisons,134
www.muni.org,www.muni.org/departments/finance/treasury/programtaxes/rentalvehicletax/pages/default.aspx,Rental Vehicle Tax home page,134
www.muni.org,www.muni.org/departments/ocpd/planning/physical/pages/default.aspx,Long-Range Planning,134
www.muni.org,www.muni.org/departments/ocpd/planning/zoning/pages/r-2a.aspx,R-2A,134
www.muni.org,www.muni.org/departments/health/admin/animal_control/pages/formsandbrochures.aspx,Forms and Brochures,133
www.muni.org,www.muni.org/departments/mayor/events/pages/default.aspx,Events,133
www.muni.org,www.muni.org/departments/parks/pages/kickball.aspx,Kickball,133
www.muni.org,www.muni.org/departments/transit/peoplemover/pages/peoplemovercalendar.aspx,People Mover Calendar,132
www.muni.org,www.muni.org/departments/fire/pressreleases/pages/default.aspx,Press Releases,130
www.muni.org,www.muni.org/departments/ocpd/planning/physical/envplanning/pages/default.aspx,Long-Range Planning,130
www.muni.org,www.muni.org/departments/ocpd/planning/zoning/pages/r-1a.aspx,R-1A,130
www.muni.org,www.muni.org/departments/police/comaffairs/pages/athomealone.aspx,At Home Alone,130
www.muni.org,www.muni.org/departments/it/pages/default.aspx,Information Technology (IT),129
www.muni.org,www.muni.org/departments/mayor/pressreleases/pages/anchorageselectedforgatewaysforgrowthchallengetowelcomeandintegratenewamericans.aspx,Anchorage Selected for “Gateways for Growth Challenge” to Welcome and Integrate New Americans,128
www.muni.org,www.muni.org/departments/health/admin/animal_control/pages/dogparks.aspx,dogparks,127
www.muni.org,www.muni.org/departments/finance/controller/pages/default.aspx,Controller,126
www.muni.org,www.muni.org/departments/health/admin/animal_control/pages/vaccine.aspx,vaccine,126
www.muni.org,www.muni.org/departments/ocpd/development/row/pages/junkvehicles.aspx,Junk Vehicles,126
www.muni.org,www.muni.org/departments/ocpd/planning/landusereview/pages/default.aspx,Land Use Review,126
www.muni.org,www.muni.org/departments/police/comaffairs/pages/citizensacademy.aspx,Citizens Academy,126
www.muni.org,www.muni.org/departments/traffic/pages/truckinformation.aspx,Truck Information,126
www.muni.org,www.muni.org/departments/employee_relations/pages/contactinfo.aspx,Contact Information,125
www.muni.org,www.muni.org/departments/ocpd/planning/amats/pages/1_projects.aspx,1_projects,125
www.muni.org,www.muni.org/departments/parks/pages/kindergym.aspx,Kinder Gym,125
www.muni.org,www.muni.org/departments/health/phip/csd/pages/default.aspx,Community Safety and Development,124
www.muni.org,www.muni.org/departments/medical/pages/default.aspx,Police and Fire Medical Trust,123
www.muni.org,www.muni.org/departments/internal_audit/pages/default.aspx,Internal Audit,122
www.muni.org,www.muni.org/departments/ocpd/planning/zoning/pages/r-3.aspx,R-3,122
www.muni.org,www.muni.org/departments/finance/property_appraisal/business/pages/efilecontact.aspx,Efile Contact,121
www.muni.org,www.muni.org/departments/library/pages/mvbranchlibrary.aspx,MVBranchLibrary,121
www.muni.org,www.muni.org/departments/operations/streets/summermaintenance/pages/sweepingprogram.aspx,Sweeping Program,120
www.muni.org,www.muni.org/departments/parks/pages/tuesdaynightraces.aspx,TuesdayNightRaces,120
www.muni.org,www.muni.org/departments/mayor/boards/events/pages/default.aspx,Events,119
www.muni.org,www.muni.org/departments/parks/pages/specialeventinformation.aspx,Special Event Information,118
www.muni.org,www.muni.org/departments/transit/peoplemover/pages/list7.aspx,List 7,117
www.muni.org,www.muni.org/departments/parks/pages/eggstravaganza.aspx,eggstravaganza,116
www.muni.org,www.muni.org/departments/mayor/boards/sistercities/pages/default.aspx,Anchorage Sister Cities,115
www.muni.org,www.muni.org/departments/health/admin/animal_control/pages/scoop.aspx,scoop,114
www.muni.org,www.muni.org/departments/ocpd/development/onsite/pages/waterwastewatersystemscode.aspx,Water & Wastewater Systems Code,114
www.muni.org,www.muni.org/departments/ocpd/planning/zoning/selfhelp/pages/whatzone.aspx,What Zone am I in?,113
www.muni.org,www.muni.org/departments/parks/pages/gwcampground.aspx,GW Campground,113
www.muni.org,www.muni.org/departments/police/drugunit/pages/druginformation.aspx,Drug Information,113
www.muni.org,www.muni.org/departments/health/admin/animal_control/pages/trap.aspx,trap,112
www.muni.org,www.muni.org/departments/police/comaffairs/pages/lawslosecar.aspx,"Break These Laws, Lose Your Car!",112
www.muni.org,www.muni.org/departments/police/pages/chiefsofpolice.aspx,Chiefs of Police,111
www.muni.org,www.muni.org/departments/traffic/pages/safety.aspx,Safety Section,111
www.muni.org,www.muni.org/departments/parks/pages/fitness_andhealth.aspx,Fitness andHealth,110
www.muni.org,www.muni.org/departments/transit/peoplemover/pages/list2.aspx,List 2,110
www.muni.org,www.muni.org/departments/transit/peoplemover/pages/list75.aspx,List 75,109
www.muni.org,www.muni.org/departments/ocpd/development/bsd/pages/specialinspections.aspx,Special Inspection Program,108
www.muni.org,www.muni.org/departments/parks/pages/educationandspecialinterests.aspx,Education and Special Interests,108
www.muni.org,www.muni.org/departments/budget/operatingbudget/pages/default.aspx,General Government Operating Budget,107
www.muni.org,www.muni.org/departments/police/pages/every15minutes.aspx,Every 15 Minutes,107
www.muni.org,www.muni.org/departments/parks/pages/campbellcreekestuarymp.aspx,CampbellCreekEstuaryMP,106
