domain,page,page_title,pageviews
www.muni.org,www.muni.org/departments/ocpd/planning/zoning/selfhelp/pages/parking.aspx,Parking,49
www.muni.org,www.muni.org/departments/project_management/pages/construction.aspx,Construction,49
www.muni.org,www.muni.org/departments/health/admin/environment/pages/default.aspx,Environmental Health Services,48
www.muni.org,www.muni.org/departments/health/directservices/pages/disease.aspx,Disease,48
www.muni.org,www.muni.org/departments/ocpd/planning/zoning/pages/r-2m.aspx,R-2M,48
www.muni.org,www.muni.org/departments/parks/pages/preschooltoddler.aspx,preschooltoddler,48
www.muni.org,www.muni.org/departments/parks/pages/projects.aspx,Projects,48
www.muni.org,www.muni.org/departments/sws/pages/commercialcollection.aspx,Commercial Collection,48
www.muni.org,www.muni.org/departments/finance/property_appraisal/howdoi/pages/faqbusiness.aspx,FAQs about Business Personal Property,47
www.muni.org,www.muni.org/departments/legal/civil/pages/impoundedvehicles.aspx,Impounded Vehicles,47
www.muni.org,www.muni.org/departments/police/traffic/pages/whatifyouinvolvedcollision.aspx,"What To Do If You're Involved In A Collision",47
www.muni.org,www.muni.org/departments/traffic/pages/saferoutestoschools.aspx,Safe Routes To Schools Manual,47
www.muni.org,www.muni.org/departments/transit/anchorrides/pages/anchorridesfares.aspx,AnchorRIDES Fares,47
www.muni.org,www.muni.org/residents/pages/muniinfo.aspx,Municipal Information,47
www.muni.org,www.muni.org/departments/budget/operatingbudget/pages/2016apvggob.aspx,2016 Apv GGOB,46
www.muni.org,www.muni.org/departments/ocpd/planning/publications/pages/default.aspx,"Publications, Studies, Adopted Plans",46
www.muni.org,www.muni.org/departments/finance/treasury/programtaxes/tobaccotax/pages/default.aspx,Tobacco Tax home page,45
www.muni.org,www.muni.org/departments/fire/pages/stationinfo.aspx,Station Info,45
www.muni.org,www.muni.org/departments/mayor/pressreleases/pages/default.aspx,Press Releases,45
www.muni.org,www.muni.org/departments/ocpd/planning/amats/pages/visionzero.aspx,Vision Zero,45
www.muni.org,www.muni.org/departments/ocpd/planning/physical/pages/default.aspx,Long-Range Planning,45
www.muni.org,www.muni.org/departments/oem/prepared/pages/supplykit.aspx,Disaster Supply Kit,45
www.muni.org,www.muni.org/departments/apfrs/pages/default.aspx,Police and Fire Retirement System,44
www.muni.org,www.muni.org/departments/assembly/ombudsman/pages/default.aspx,Ombudsman,44
www.muni.org,www.muni.org/departments/assembly/pages/meetingprocedures.aspx,Assembly Meeting Procedures,44
www.muni.org,www.muni.org/departments/health/admin/pages/default.aspx,Administrative,44
www.muni.org,www.muni.org/departments/mayor/pages/sap.aspx,SAP,44
www.muni.org,www.muni.org/departments/transit/peoplemover/pages/busadvertisingspecs.aspx,Bus Advertising Specs,44
www.muni.org,www.muni.org/departments/health/phip/pages/default.aspx,Human Services,43
www.muni.org,www.muni.org/departments/police/pages/askapdanswers.aspx,Ask APD Answers,43
www.muni.org,www.muni.org/departments/health/admin/animal_control/pages/animalbites.aspx,Animal Bites,42
www.muni.org,www.muni.org/departments/ocpd/development/lue/pages/enforcement.aspx,Enforcement,42
www.muni.org,www.muni.org/departments/assembly/clerk/pages/boards.aspx,Boards and Commissions,41
www.muni.org,www.muni.org/departments/legal/pages/contactinfo.aspx,Contact Information,41
www.muni.org,www.muni.org/departments/mayor/boards/sistercities/pages/default.aspx,Anchorage Sister Cities,41
www.muni.org,www.muni.org/departments/ocpd/planning/zoning/pages/r-1.aspx,R-1,41
www.muni.org,www.muni.org/departments/parks/pages/communitygardens.aspx,Anchorage Community Gardens,41
www.muni.org,www.muni.org/maps/pages/munitrailsmaps.aspx,Muni Trails Maps,41
www.muni.org,www.muni.org/cityviewportal/account/logon,Log On - CityView Portal,40
www.muni.org,www.muni.org/departments/health/admin/animal_control/pages/formsandbrochures.aspx,Forms and Brochures,40
www.muni.org,www.muni.org/departments/library/pages/print.aspx,Print,40
www.muni.org,www.muni.org/departments/ocpd/planning/publicparticipation/pages/publicparticipation_title21.aspx,PublicParticipation_Title21,40
www.muni.org,www.muni.org/departments/parks/pages/contactinfo.aspx,Contact Information,40
www.muni.org,www.muni.org/departments/finance/controller/pages/default.aspx,Controller,39
www.muni.org,www.muni.org/departments/ocpd/development/bsd/pages/contactinfo.aspx,Contact Information,39
www.muni.org,www.muni.org/departments/ocpd/planning/zoning/pages/b3.aspx,B3,39
www.muni.org,www.muni.org/soundoff/pages/confirmation.aspx,Confirmation,39
www.muni.org,www.muni.org/departments/erparks/pages/feeschedule.aspx,Fee Schedule,38
www.muni.org,www.muni.org/departments/health/admin/animal_control/pages/employment.aspx,Employment,38
www.muni.org,www.muni.org/departments/hlb/pages/realestateservices.aspx,Real Estate Services,38
www.muni.org,www.muni.org/departments/legal/criminal/pages/pretrialdiversion.aspx,Pre-Trial Diversion,38
www.muni.org,www.muni.org/departments/ocpd/development/row/pages/permitsapplications.aspx,Permits and Applications,38
www.muni.org,www.muni.org/departments/parks/pages/kickball.aspx,Kickball,37
www.muni.org,www.muni.org/departments/assembly/clerk/elections/pages/upcomingelections.aspx,Upcoming Elections,36
www.muni.org,www.muni.org/departments/library/pages/databases.aspx,Databases,36
www.muni.org,www.muni.org/departments/library/pages/grbranchlibrary.aspx,Gerrish (Girdwwod) Branch Library,36
www.muni.org,www.muni.org/departments/mayor/internships/pages/mayorsofficeinternships.aspx,"Mayor's Office Internships",36
www.muni.org,www.muni.org/departments/ocpd/planning/projects/anchlanduse/pages/focusareamaps.aspx,Focus Area Maps - Comment online: https://muni.opencomment.us/user,36
www.muni.org,www.muni.org/departments/police/pages/askapd.aspx,Ask APD,36
www.muni.org,www.muni.org/departments/purchasing/pages/staff.aspx,Staff,36
www.muni.org,www.muni.org/departments/budget/operatingbudget/pages/default.aspx,General Government Operating Budget,35
www.muni.org,www.muni.org/departments/finance/controller/pages/cafr.aspx,CAFR,35
www.muni.org,www.muni.org/departments/fire/pressreleases/pages/default.aspx,Press Releases,35
www.muni.org,www.muni.org/departments/parks/pages/bearactivitymaps.aspx,Bear Activity Maps,35
www.muni.org,www.muni.org/departments/project_management/pages/designcriteriamanual.aspx,Design Criteria Manual,35
www.muni.org,www.muni.org/departments/finance/property_appraisal/mobhome/pages/default.aspx,Mobile Homes,34
www.muni.org,www.muni.org/departments/health/admin/animal_control/pages/trap.aspx,trap,34
www.muni.org,www.muni.org/departments/health/admin/animal_control/pages/vaccine.aspx,vaccine,34
www.muni.org,www.muni.org/departments/mayor/welcominganchorage/pages/default.aspx,Welcoming Anchorage,34
www.muni.org,www.muni.org/departments/ocpd/planning/amats/pages/1_projects.aspx,1_projects,34
www.muni.org,www.muni.org/departments/police/comaffairs/pages/citizensacademy.aspx,Citizens Academy,34
www.muni.org,www.muni.org/departments/police/comaffairs/pages/curfew.aspx,Curfew Law,34
www.muni.org,www.muni.org/departments/traffic/pages/truckinformation.aspx,Truck Information,34
www.muni.org,www.muni.org/departments/employee_relations/pages/contactinfo.aspx,Contact Information,33
www.muni.org,www.muni.org/departments/finance/property_appraisal/pages/contactinfo.aspx,Contact Information,33
www.muni.org,www.muni.org/departments/fire/wildfire/pages/contactinfo.aspx,Contact Information,33
www.muni.org,www.muni.org/departments/fire/wildfire/pages/myfirewisehome.aspx,My Firewise Home,33
www.muni.org,www.muni.org/departments/transit/anchorrides/pages/connect.aspx,Connect,33
www.muni.org,www.muni.org/departments/transit/peoplemover/pages/list75.aspx,List 75,33
www.muni.org,www.muni.org/departments/ocpd/development/row/pages/municipalrow.aspx,Municipal Right-of-Way,32
www.muni.org,www.muni.org/departments/operations/streets/service/pages/cberrrsaroadboard.aspx,CBERRRSA Road Board,32
www.muni.org,www.muni.org/departments/parks/pages/toddletime.aspx,Toddle Time,32
www.muni.org,www.muni.org/departments/police/comaffairs/pages/securitysystems.aspx,Security Systems,32
www.muni.org,www.muni.org/departments/transit/peoplemover/pages/detours.aspx,Detours,32
www.muni.org,www.muni.org/departments/employee_relations/pages/amea.aspx,AMEA,31
www.muni.org,www.muni.org/departments/finance/treasury/programtaxes/rentalvehicletax/pages/default.aspx,Rental Vehicle Tax home page,31
www.muni.org,www.muni.org/departments/fire/supportservices/pages/default.aspx,Support Services,31
www.muni.org,www.muni.org/departments/health/directservices/pages/default.aspx,Direct Services,31
www.muni.org,www.muni.org/departments/ocpd/development/bsd/pages/specialinspections.aspx,Special Inspection Program,31
www.muni.org,www.muni.org/departments/ocpd/planning/zoning/pages/r-1a.aspx,R-1A,31
www.muni.org,www.muni.org/departments/police/drugunit/pages/default.aspx,APD Drug Enforcement,31
www.muni.org,www.muni.org/departments/transit/sharearide/pages/carpoolsave.aspx,How much money can I save by carpooling,31
www.muni.org,www.muni.org/departments/finance/treasury/programtaxes/pages/default.aspx,Other Taxes & Surcharge home page,30
www.muni.org,www.muni.org/departments/ocpd/development/onsite/pages/waterwastewatersystemscode.aspx,Water & Wastewater Systems Code,30
www.muni.org,www.muni.org/departments/ocpd/development/privatedev/pages/default.aspx,Private Development Division,30
www.muni.org,www.muni.org/departments/police/pages/apdk-9unit.aspx,APD K-9 Unit,30
www.muni.org,www.muni.org/departments/police/stats/pages/crimestatistics.aspx,Crime Statistics,30
www.muni.org,www.muni.org/departments/assembly/clerk/elections/pages/candidates.aspx,Candidates,29
www.muni.org,www.muni.org/departments/assembly/clerk/elections/pages/frequentlyaskedquestions.aspx,Frequently asked questions,29
www.muni.org,www.muni.org/departments/finance/centralpayroll/pages/default.aspx,Central Payroll,29
www.muni.org,www.muni.org/departments/ocpd/development/landuseplanreview/pages/default.aspx,Land Use Review,29
www.muni.org,www.muni.org/departments/oem/eoc/pages/default.aspx,Default,29
www.muni.org,www.muni.org/departments/operations/streets/pages/maps.aspx,Maps,29
www.muni.org,www.muni.org/departments/police/ncw/pages/default.aspx,APD Neighborhood Crime Watch,29
www.muni.org,"www.muni.org/departments/assembly/events/pages/regularassemblymeeting(certificationoftheapril5,2016regularmunicipalelection)04192016.aspx","Regular Assembly Meeting (Certification of the April 5, 2016 Regular Municipal Election)",28
www.muni.org,www.muni.org/departments/mayor/boards/events/pages/default.aspx,Events,28
www.muni.org,www.muni.org/departments/parks/pages/campbellcreekestuarymp.aspx,CampbellCreekEstuaryMP,28
www.muni.org,www.muni.org/departments/parks/pages/kindergym.aspx,Kinder Gym,28
www.muni.org,www.muni.org/departments/transit/peoplemover/pages/public transportation service change.aspx,Public Transportation Service Change,28
www.muni.org,www.muni.org/departments/finance/treasury/proptax/pages/readyourtaxbill.aspx,Read Your Tax Bill,27
www.muni.org,www.muni.org/departments/fire/supportservices/pages/communicationscenter.aspx,Communications Center,27
www.muni.org,www.muni.org/departments/health/pages/publicationsandstudies.aspx,Publications and Studies,27
www.muni.org,www.muni.org/departments/library/pages/mvbranchlibrary.aspx,MVBranchLibrary,27
www.muni.org,www.muni.org/departments/mayor/events/pages/default.aspx,Events,27
www.muni.org,www.muni.org/departments/mayor/firstlady/pages/default.aspx,FirstLady,27
www.muni.org,www.muni.org/departments/ocpd/development/onsite/pages/wastewaterpermitrequirements.aspx,Wastewater Permit Requirements,27
www.muni.org,www.muni.org/departments/ocpd/planning/zoning/pages/driveway.aspx,Driveways,27
www.muni.org,www.muni.org/departments/ocpd/planning/zoning/selfhelp/pages/default.aspx,Self Help Information Center,27
www.muni.org,www.muni.org/departments/ocpd/planning/zoning/selfhelp/pages/roweasementvacations.aspx,Right-of-Way and Easement Vacations,27
www.muni.org,www.muni.org/departments/parks/pages/gwcampground.aspx,GW Campground,27
www.muni.org,www.muni.org/departments/police/comaffairs/pages/athomealone.aspx,At Home Alone,27
www.muni.org,www.muni.org/departments/police/comaffairs/pages/lawslosecar.aspx,"Break These Laws, Lose Your Car!",27
www.muni.org,"www.muni.org/departments/police/joinapd/pages/anchorage,alaska.aspx","Anchorage, Alaska",27
www.muni.org,www.muni.org/departments/employee_relations/howdoi/pages/checkstatus.aspx,Check the Status of My Application,26
www.muni.org,www.muni.org/departments/erparks/pages/beachlakemp.aspx,Beach Lake Master Plan,26
www.muni.org,www.muni.org/departments/it/projects/pages/sap.aspx,SAP,26
www.muni.org,www.muni.org/departments/ocpd/development/row/pages/contactinfo.aspx,Contact Information,26
www.muni.org,www.muni.org/departments/ocpd/planning/zoning/pages/r-5.aspx,R-5,26
www.muni.org,www.muni.org/departments/operations/streets/summermaintenance/pages/default.aspx,Default,26
www.muni.org,www.muni.org/departments/parks/pages/girdwoodparksrecreation.aspx,Girdwood Parks & Recreation,26
www.muni.org,www.muni.org/departments/purchasing/pages/biddersapplication.aspx,Bidders Application,26
www.muni.org,www.muni.org/enewsletters/pages/signup.aspx,Signup,26
www.muni.org,www.muni.org/departments/finance/property_appraisal/appeals/pages/default.aspx,Appeals,25
www.muni.org,www.muni.org/departments/health/admin/animal_control/pages/dogparks.aspx,dogparks,25
www.muni.org,www.muni.org/departments/health/admin/animal_control/pages/scoop.aspx,scoop,25
www.muni.org,www.muni.org/departments/health/cemetery/pages/map.aspx,map,25
www.muni.org,www.muni.org/departments/ocpd/development/onsite/pages/certifiedon-siteprofessionallist.aspx,Certified On-Site Professional List,25
www.muni.org,www.muni.org/departments/ocpd/planning/physical/envplanning/pages/default.aspx,Long-Range Planning,25
www.muni.org,www.muni.org/departments/ocpd/planning/zoning/selfhelp/pages/whatzone.aspx,What Zone am I in?,25
www.muni.org,www.muni.org/departments/parks/pages/muldooncommunityparkmasterplan.aspx,Muldoon Community Park Master Plan,25
www.muni.org,www.muni.org/departments/parks/pages/specialevents.aspx,Special Events,25
www.muni.org,www.muni.org/departments/transit/peoplemover/pages/accessibleservices.aspx,Accessible Services,25
www.muni.org,www.muni.org/departments/assembly/clerk/elections/pages/electionworkers.aspx,Election Workers,24
www.muni.org,www.muni.org/departments/budget/operatingbudget/pages/2016main.aspx,2016 main,24
www.muni.org,www.muni.org/departments/finance/treasury/dcf/pages/dcfgeneralpaymentinformation.aspx,DCF General Payment Information,24
www.muni.org,www.muni.org/departments/it/pages/default.aspx,Information Technology (IT),24
www.muni.org,www.muni.org/departments/library/pages/freegal.aspx,Freegal,24
www.muni.org,www.muni.org/departments/ocpd/development/bsd/pages/2009localamendments.aspx,2009 Local Amendments,24
www.muni.org,www.muni.org/departments/ocpd/planning/amats/pages/1_mtp.aspx,1_MTP,24
